organized_path,original_archive_member,original_relative_path,category,subcategory,size_bytes
02_NON_INDIAN_COMPANIES/Pfizer/01_FINANCIAL_DATA/Quarterly/Pfizer_Income_Statement_Quarters.csv,THESIS_FINAL_MASTER_2026-09-02_191153/01_EVIDENCE/Non-Indian/Pfizer/84d5c7bc1d9c83be__Pfizer_Income_Statement_Quarters.csv,01_EVIDENCE/Non-Indian/Pfizer/84d5c7bc1d9c83be__Pfizer_Income_Statement_Quarters.csv,01_FINANCIAL_DATA,Quarterly,17883
02_NON_INDIAN_COMPANIES/Pfizer/02_MARKET_DATA/Daily/Pfizer_daily.csv,THESIS_FINAL_MASTER_2026-09-02_191153/01_EVIDENCE/Non-Indian/Pfizer/469185acc12d60bb__Pfizer_daily.csv,01_EVIDENCE/Non-Indian/Pfizer/469185acc12d60bb__Pfizer_daily.csv,02_MARKET_DATA,Daily,455305
02_NON_INDIAN_COMPANIES/Pfizer/02_MARKET_DATA/Daily/Pfizer_PFE_daily.csv,THESIS_FINAL_MASTER_2026-09-02_191153/01_EVIDENCE/Non-Indian/Pfizer/c7897452e870609c__Pfizer_PFE_daily.csv,01_EVIDENCE/Non-Indian/Pfizer/c7897452e870609c__Pfizer_PFE_daily.csv,02_MARKET_DATA,Daily,1866101
02_NON_INDIAN_COMPANIES/Pfizer/02_MARKET_DATA/Monthly/Pfizer_PFE_monthly_derived.csv,THESIS_FINAL_MASTER_2026-09-02_191153/01_EVIDENCE/Non-Indian/Pfizer/5d4acdf175fd8412__Pfizer_PFE_monthly_derived.csv,01_EVIDENCE/Non-Indian/Pfizer/5d4acdf175fd8412__Pfizer_PFE_monthly_derived.csv,02_MARKET_DATA,Monthly,72259
02_NON_INDIAN_COMPANIES/Pfizer/02_MARKET_DATA/Monthly/Pfizer_monthly_direct.csv,THESIS_FINAL_MASTER_2026-09-02_191153/01_EVIDENCE/Non-Indian/Pfizer/aeca091cec80fdc8__Pfizer_monthly_direct.csv,01_EVIDENCE/Non-Indian/Pfizer/aeca091cec80fdc8__Pfizer_monthly_direct.csv,02_MARKET_DATA,Monthly,20644
02_NON_INDIAN_COMPANIES/Pfizer/02_MARKET_DATA/Weekly/Pfizer_weekly_derived.csv,THESIS_FINAL_MASTER_2026-09-02_191153/01_EVIDENCE/Non-Indian/Pfizer/5a0b116e1ebd204d__Pfizer_weekly_derived.csv,01_EVIDENCE/Non-Indian/Pfizer/5a0b116e1ebd204d__Pfizer_weekly_derived.csv,02_MARKET_DATA,Weekly,89302
02_NON_INDIAN_COMPANIES/Pfizer/02_MARKET_DATA/Weekly/Pfizer_PFE_weekly_derived.csv,THESIS_FINAL_MASTER_2026-09-02_191153/01_EVIDENCE/Non-Indian/Pfizer/6b0f4a3f84169742__Pfizer_PFE_weekly_derived.csv,01_EVIDENCE/Non-Indian/Pfizer/6b0f4a3f84169742__Pfizer_PFE_weekly_derived.csv,02_MARKET_DATA,Weekly,312428
02_NON_INDIAN_COMPANIES/Pfizer/04_OTHER_SOURCE_MATERIAL/Pfizer_annual_direct.csv,THESIS_FINAL_MASTER_2026-09-02_191153/01_EVIDENCE/Non-Indian/Pfizer/3376c50ac8612d2d__Pfizer_annual_direct.csv,01_EVIDENCE/Non-Indian/Pfizer/3376c50ac8612d2d__Pfizer_annual_direct.csv,04_OTHER_SOURCE_MATERIAL,,1787
02_NON_INDIAN_COMPANIES/Pfizer/04_OTHER_SOURCE_MATERIAL/Pfizer__financial__annual.csv,THESIS_FINAL_MASTER_2026-09-02_191153/02_MERGED_DATA/Non-Indian/Pfizer/Pfizer__financial__annual.csv,02_MERGED_DATA/Non-Indian/Pfizer/Pfizer__financial__annual.csv,04_OTHER_SOURCE_MATERIAL,,3595933
02_NON_INDIAN_COMPANIES/Pfizer/04_OTHER_SOURCE_MATERIAL/Pfizer__financial__unknown.csv,THESIS_FINAL_MASTER_2026-09-02_191153/02_MERGED_DATA/Non-Indian/Pfizer/Pfizer__financial__unknown.csv,02_MERGED_DATA/Non-Indian/Pfizer/Pfizer__financial__unknown.csv,04_OTHER_SOURCE_MATERIAL,,111879
02_NON_INDIAN_COMPANIES/Pfizer/04_OTHER_SOURCE_MATERIAL/Pfizer__stock__annual.csv,THESIS_FINAL_MASTER_2026-09-02_191153/02_MERGED_DATA/Non-Indian/Pfizer/Pfizer__stock__annual.csv,02_MERGED_DATA/Non-Indian/Pfizer/Pfizer__stock__annual.csv,04_OTHER_SOURCE_MATERIAL,,2048
02_NON_INDIAN_COMPANIES/Pfizer/04_OTHER_SOURCE_MATERIAL/Pfizer__stock__daily.csv,THESIS_FINAL_MASTER_2026-09-02_191153/02_MERGED_DATA/Non-Indian/Pfizer/Pfizer__stock__daily.csv,02_MERGED_DATA/Non-Indian/Pfizer/Pfizer__stock__daily.csv,04_OTHER_SOURCE_MATERIAL,,939521
02_NON_INDIAN_COMPANIES/Pfizer/04_OTHER_SOURCE_MATERIAL/Pfizer__stock__monthly.csv,THESIS_FINAL_MASTER_2026-09-02_191153/02_MERGED_DATA/Non-Indian/Pfizer/Pfizer__stock__monthly.csv,02_MERGED_DATA/Non-Indian/Pfizer/Pfizer__stock__monthly.csv,04_OTHER_SOURCE_MATERIAL,,23407
